Domain Code,Domain,Recipient Country Code (M49),Recipient Country,Donor Code (M49),Donor,Element Code,Element,Item Code,Item,Purpose Code,Purpose,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"EA","Development Flows to Agriculture","728","South Sudan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1509.494663","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","728","South Sudan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2466.939885","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","728","South Sudan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1186.185283","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","728","South Sudan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2094.455846","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","144","Sri Lanka","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1313.318172","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","144","Sri Lanka","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","857.265334","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","144","Sri Lanka","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1267.802679","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","144","Sri Lanka","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1808.444008","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","729","Sudan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1374.237938","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","729","Sudan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","1643.058106","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","729","Sudan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1423.824408","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","729","Sudan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","1626.720473","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","740","Suriname","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","130.67541","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","740","Suriname","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","345.077208","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","740","Suriname","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","92.166427","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","740","Suriname","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","383.32371","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","760","Syrian Arab Republic","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","829.706723","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","760","Syrian Arab Republic","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","6816.787057","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","760","Syrian Arab Republic","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","668.650597","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","760","Syrian Arab Republic","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","7231.999751","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","762","Tajikistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","485.929811","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","762","Tajikistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","865.131231","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","762","Tajikistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","418.619753","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","762","Tajikistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","828.075187","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","764","Thailand","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1127.762978","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","764","Thailand","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","1061.687305","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","764","Thailand","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","907.670197","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","764","Thailand","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","897.774729","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","626","Timor-Leste","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","381.582301","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","626","Timor-Leste","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","498.693038","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","626","Timor-Leste","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","285.279081","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","626","Timor-Leste","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","243.689152","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","768","Togo","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","389.721297","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","768","Togo","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","698.219438","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","768","Togo","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","269.269976","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","768","Togo","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","490.00834","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","772","Tokelau","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","23.43995","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","772","Tokelau","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","9.155105","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","772","Tokelau","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","18.735316","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","772","Tokelau","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","8.927506","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","776","Tonga","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","81.342827","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","776","Tonga","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","280.753053","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","776","Tonga","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","81.374595","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","776","Tonga","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","298.215164","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","788","Tunisia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","3254.99531","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","788","Tunisia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2929.689512","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","788","Tunisia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","2630.059207","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","788","Tunisia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2522.70223","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","792","Türkiye","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","7515.564871","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","792","Türkiye","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","7324.548742","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","792","Türkiye","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","6681.637216","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","792","Türkiye","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","6191.897003","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","795","Turkmenistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","37.163776","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","795","Turkmenistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","92.20448","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","795","Turkmenistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","120.557401","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","795","Turkmenistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","368.399754","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","798","Tuvalu","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","25.418707","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","798","Tuvalu","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","114.069022","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","798","Tuvalu","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","25.928202","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","798","Tuvalu","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","64.44171","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","800","Uganda","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1767.451975","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","800","Uganda","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","3915.178332","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","800","Uganda","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1799.733052","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","800","Uganda","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2895.716266","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","804","Ukraine","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","2825.172616","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","804","Ukraine","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","34293.29889","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","804","Ukraine","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1686.88557","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","804","Ukraine","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","32248.64455","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","834","United Republic of Tanzania","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","2597.992406","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","834","United Republic of Tanzania","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","5381.00671","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","834","United Republic of Tanzania","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","2879.999066","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","834","United Republic of Tanzania","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3530.624784","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","858","Uruguay","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1115.144766","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","858","Uruguay","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","339.211717","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","860","Uzbekistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1763.637915","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","860","Uzbekistan","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","7088.18275","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","860","Uzbekistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","688.116956","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","860","Uzbekistan","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","4465.312371","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","548","Vanuatu","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","197.46565","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","548","Vanuatu","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","202.088844","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","548","Vanuatu","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","108.186156","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","548","Vanuatu","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","129.57259","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","862","Venezuela (Bolivarian Republic of)","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","443.556708","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","862","Venezuela (Bolivarian Republic of)","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","353.183899","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","862","Venezuela (Bolivarian Republic of)","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","95.199648","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","862","Venezuela (Bolivarian Republic of)","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","304.987328","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","704","Viet Nam","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","6708.903931","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","704","Viet Nam","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2280.045893","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","704","Viet Nam","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","5753.023436","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","704","Viet Nam","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3010.744508","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","876","Wallis and Futuna Islands","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","114.218039","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","876","Wallis and Futuna Islands","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","104.978043","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","876","Wallis and Futuna Islands","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","120.620584","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","876","Wallis and Futuna Islands","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","107.33974","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","887","Yemen","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","949.31014","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","887","Yemen","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","3771.669757","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","887","Yemen","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","823.007436","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","887","Yemen","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","3751.59427","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","894","Zambia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","1262.443168","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","894","Zambia","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","2167.12828","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","894","Zambia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1031.99353","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","894","Zambia","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","2037.63664","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","716","Zimbabwe","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2012","2012","million USD","983.992142","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","716","Zimbabwe","F702","All Donors","6110","Value US$","22040","Commitment","10000","All CRS purposes","2022","2022","million USD","967.564374","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","716","Zimbabwe","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2012","2012","million USD","1016.900772","X","Figure from international organizations",""
"EA","Development Flows to Agriculture","716","Zimbabwe","F702","All Donors","6110","Value US$","22050","Disbursement","10000","All CRS purposes","2022","2022","million USD","850.081499","X","Figure from international organizations",""
